label,sample_id,location,sample_collect_date,RNA_ext_rep,pcr_gene_target,task,concentration,CI,positive_partitions,negative_partitions,threshold,sample_collect_time,date_extracted,extraction_run_per_day,test_result_date,plate_ID,volume_wastewater_ml,volume_elution_ul,volume_dPCR_reaction_ul,volume_dPCR_RNA_ul,dilution_factor_dPCR,sample_type,GT_kit,reporting_jurisdiction,county_names,other_jurisdiction,zipcode,population_served,sample_location,sample_location_specify,institution_type,wwtp_name,wwtp_jurisdiction,capacity_mgd,sample_matrix,composite_freq,concentration_method,extraction_method,rec_eff_target_name,rec_eff_spike_matrix,pcr_target,pcr_type,quant_stan_type,stan_ref,inhibition_method,num_no_target_control,lab_id,pcr_target_units,inhibition_detect,inhibition_adjust,flow_rate,concentration_per_liter,copies_per_day,QL_extContr,QL_dPCR,false_positive,ntc_amplify,recovery.rate,extraction_outlier,concentration_per_liter_corrected
Rural_Town_2_2022-02-03_2,Rural_Town_2_2022-02-03,Rural_Town_2,2022-02-03,2,N1,Sample,3.858,0.22900000000000001,74,25316,20.77,10:00:00.0,2022-02-04T00:00:00Z,2,2022-02-07,020722imci0204_0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1179,30864.0,13774605508.6272,0.0,0,no,no,7.78171491767625,no,396622.0855751486
Rural_Town_1_2022-02-06_1,Rural_Town_1_2022-02-06,Rural_Town_1,2022-02-06,1,N2,Sample,0.053,2.7440000000000002,1,25368,19.38,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-07,020722imci0204_0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.153,424.0,245567247.264,0.0,0,no,no,1.8040653961394766,no,23502.473962824104
Rural_Town_1_2022-02-06_2,Rural_Town_1_2022-02-06,Rural_Town_1,2022-02-06,2,N2,Sample,0.16,1.3,3,25437,16.83,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-07,020722imci0204_0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.153,1280.0,741335086.0799999,0.0,0,no,no,4.038952379416739,no,31691.38627439929
Rural_Town_2_2022-02-03_2,Rural_Town_2_2022-02-03,Rural_Town_2,2022-02-03,2,N2,Sample,0.469,0.68700000000000006,9,25381,19.38,10:00:00.0,2022-02-04T00:00:00Z,2,2022-02-07,020722imci0204_0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1179,3752.0,1674517880.6496,0.0,0,no,no,7.78171491767625,no,48215.59308832159
Rural_Town_1_2022-02-06_1,Rural_Town_1_2022-02-06,Rural_Town_1,2022-02-06,1,PMMoV,Sample,17.0,0.111,313,25127,64.86,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-07,020722imci0204_0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.153,1.36e7,7876685289599.999,0.0,0,no,no,1.8040653961394766,no,7.538529384302071e8
Rural_Town_1_2022-02-06_2,Rural_Town_1_2022-02-06,Rural_Town_1,2022-02-06,2,PMMoV,Sample,19.0,0.105,345,25154,64.86,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-07,020722imci0204_0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.153,1.52e7,8803354147200,0.0,0,no,no,4.038952379416739,no,3.763352120084916e8
Rural_Town_2_2022-02-03_2,Rural_Town_2_2022-02-03,Rural_Town_2,2022-02-03,2,PMMoV,Sample,28.95,8.3000000000000004E-2,547,24908,64.86,10:00:00.0,2022-02-04T00:00:00Z,2,2022-02-07,020722imci0204_0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1179,2.316e7,10336309732368,0.0,0,no,no,7.78171491767625,no,2.9762077183516204e8
Rural_Town_4_2022-02-06_1,Rural_Town_4_2022-02-06,Rural_Town_4,2022-02-06,1,BCoV,Sample,0.479,0.68700000000000006,9,25423,29.29,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0333,3832.0,483039769.50720006,0.0,0,no,no,1.1725201149943139,no,326817.4209547427
Rural_Town_4_2022-02-06_2,Rural_Town_4_2022-02-06,Rural_Town_4,2022-02-06,2,BCoV,Sample,2.297,0.29899999999999999,44,25408,29.29,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0333,18376.0,2316372339.3696003,0.0,0,no,no,5.622711282133484,no,326817.4209547427
Rural_Town_5_2022-02-06_1,Rural_Town_5_2022-02-06,Rural_Town_5,2022-02-06,1,BCoV,Sample,0.533,0.64900000000000002,10,25376,29.29,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0187488,4264.0,302624320.2038784,0.0,0,no,no,1.3047040110479526,no,326817.4209547427
Rural_Town_5_2022-02-06_2,Rural_Town_5_2022-02-06,Rural_Town_5,2022-02-06,2,BCoV,Sample,1.227,0.41699999999999998,23,25438,29.29,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0187488,9816.0,696660489.4749695,0.0,0,no,no,3.003511860329902,no,326817.4209547427
Rural_Town_2_2022-02-06_1,Rural_Town_2_2022-02-06,Rural_Town_2,2022-02-06,1,BCoV,Sample,0.468,0.68700000000000006,9,25421,29.29,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1123,3744.0,1591581017.8944,0.0,0,no,no,1.1455937657982023,no,326817.4209547427
Rural_Town_2_2022-02-06_2,Rural_Town_2_2022-02-06,Rural_Town_2,2022-02-06,2,BCoV,Sample,0.526,0.64900000000000002,10,25369,29.29,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1123,4208.0,1788828238.0607998,0.0,0,no,no,1.287569061559518,no,326817.4209547427
Rural_Town_3_2022-02-06_1,Rural_Town_3_2022-02-06,Rural_Town_3,2022-02-06,1,BCoV,Sample,5.281,0.19900000000000001,98,25327,29.29,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11309,42248.00000000001,18086041085.64384,0.0,0,no,no,12.927095464060487,no,326817.4209547427
Rural_Town_3_2022-02-06_2,Rural_Town_3_2022-02-06,Rural_Town_3,2022-02-06,2,BCoV,Sample,7.429,0.16700000000000001,138,25239,29.29,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11309,59431.99999999999,25442378190.730556,0.0,0,no,no,18.185077107083,no,326817.4209547427
Rural_Town_4_2022-02-06_1,Rural_Town_4_2022-02-06,Rural_Town_4,2022-02-06,1,N1,Sample,0.479,0.68700000000000006,9,25423,13.01,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0333,3832.0,483039769.50720006,0.0,0,no,no,1.1725201149943139,no,326817.4209547427
Rural_Town_4_2022-02-06_2,Rural_Town_4_2022-02-06,Rural_Town_4,2022-02-06,2,N1,Sample,0.469,0.68700000000000006,9,25443,19.38,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0333,3752.0,472955431.93920004,0.0,0,no,no,5.622711282133484,no,66729.3732815735
Rural_Town_5_2022-02-06_1,Rural_Town_5_2022-02-06,Rural_Town_5,2022-02-06,1,N1,Sample,0.799,0.52200000000000002,15,25371,15.56,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0187488,6392.0,453652592.5757952,0.0,0,no,no,1.3047040110479526,no,489919.5484856274
Rural_Town_5_2022-02-06_2,Rural_Town_5_2022-02-06,Rural_Town_5,2022-02-06,2,N1,Sample,0.48,0.68700000000000006,9,25452,18.11,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0187488,3840.0,272532220.821504,0.0,0,no,no,3.003511860329902,no,127850.33582581622
Rural_Town_2_2022-02-06_1,Rural_Town_2_2022-02-06,Rural_Town_2,2022-02-06,1,N1,Sample,0.416,0.73299999999999998,8,25422,14.28,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1123,3328.0000000000005,1414738682.5728002,0.0,0,no,no,1.1455937657982023,no,290504.3741819936
Rural_Town_2_2022-02-06_2,Rural_Town_2_2022-02-06,Rural_Town_2,2022-02-06,2,N1,Sample,0.316,0.86199999999999999,6,25373,33.41,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1123,2528.0,1074657268.4928,0.0,0,no,no,1.287569061559518,no,196338.98293098612
Rural_Town_3_2022-02-06_1,Rural_Town_3_2022-02-06,Rural_Town_3,2022-02-06,1,N1,Sample,5.011,0.20399999999999999,93,25332,24.23,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11309,40088.0,17161361840.59104,0.0,0,no,no,12.927095464060487,no,310108.3310744585
Rural_Town_3_2022-02-06_2,Rural_Town_3_2022-02-06,Rural_Town_3,2022-02-06,2,N1,Sample,2.472,0.29199999999999998,46,25331,28.05,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11309,19776.0,8465952199.15008,0.0,0,no,no,18.185077107083,no,108748.50782071934
Rural_Town_4_2022-02-06_1,Rural_Town_4_2022-02-06,Rural_Town_4,2022-02-06,1,N2,Sample,0.0,-,0,25432,23.21,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0333,0.0,0,0.0,0,no,no,1.1725201149943139,no,0.0
Rural_Town_4_2022-02-06_2,Rural_Town_4_2022-02-06,Rural_Town_4,2022-02-06,2,N2,Sample,0.0,-,0,25452,25.76,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0333,0.0,0,0.0,0,no,no,5.622711282133484,no,0.0
Rural_Town_5_2022-02-06_1,Rural_Town_5_2022-02-06,Rural_Town_5,2022-02-06,1,N2,Sample,0.266,0.95699999999999996,5,25381,25.76,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0187488,2128.0,151028272.3719168,0.0,0,no,no,1.3047040110479526,no,163102.12753088473
Rural_Town_5_2022-02-06_2,Rural_Town_5_2022-02-06,Rural_Town_5,2022-02-06,2,N2,Sample,0.107,1.6859999999999999,2,25459,24.48,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0187488,856.0,60751974.2247936,0.0,0,no,no,3.003511860329902,no,28499.970694504867
Rural_Town_2_2022-02-06_1,Rural_Town_2_2022-02-06,Rural_Town_2,2022-02-06,1,N2,Sample,0.156,1.3,3,25427,23.21,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1123,1248.0,530527005.96479994,0.0,0,no,no,1.1455937657982023,no,108939.14031824756
Rural_Town_2_2022-02-06_2,Rural_Town_2_2022-02-06,Rural_Town_2,2022-02-06,2,N2,Sample,0.0,-,0,25379,27.03,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1123,0.0,0,0.0,0,no,no,1.287569061559518,no,0.0
Rural_Town_3_2022-02-06_1,Rural_Town_3_2022-02-06,Rural_Town_3,2022-02-06,1,N2,Sample,1.614,0.36299999999999999,30,25395,40.8,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11309,12912.0,5527527042.64896,0.0,0,no,no,12.927095464060487,no,99883.22617325404
Rural_Town_3_2022-02-06_2,Rural_Town_3_2022-02-06,Rural_Town_3,2022-02-06,2,N2,Sample,1.343,0.39900000000000002,25,25352,42.08,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11309,10744.000000000002,4599423059.651521,0.0,0,no,no,18.185077107083,no,59081.41019547982
